Email Text,Email Type
"> That always amazes me about 'regular' dreams - how often they come true.
>
In 1993 or so, when I was a student in Edinburgh, I had a bad dream about
being chased around a house by a scary murderous tramp who was carrying a
bag full of half-penny coins (which had long since ceased to be legal
tender). The next morning as I left the flat, I found a half-penny on the
doormat right outside our door. Fair gave me the willies, that did.TimC------------------------ Yahoo! Groups Sponsor ---------------------~-->
Plan to Sell a Home?
http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/ ",Safe Email
"only our software is guaranteed 100 % legal . name - brand software at low , low , low , low prices everything comes to him who hustles while he waits . many would be cowards if they had courage enough .",Phishing Email
"proper names dear linguists , i am looking for information and references regarding proper names ( especially people 's names ) . proper names are difficult to handle for nlp applications , for various reasons ; but one thing is sure : if you wish to analyse large corpora of texts , you will bump into a large number of proper names , and many of of these will be foreign proper names . so i am trying to gather any possible piece of knowledge ( references and pointers are welcome ) for as many languages as i can regarding the following points , in order to enhance a syntactic analyser for french : - the standard fashion to name people ( in french , usually a first name and a last name , but some language may add to this simple pattern additonal pieces . - what kind of unusual character may be found in proper names : for example , in france you may find names from brittany like rowarc ' h or floc ' h , where the quote is likely to cause segmentation errors ; the same holds for some dutch names such as op ' t hof , etc . - what are the official rules for spelling proper names , especially names that are composed of prepositional phrases , like "" de gaulle "" , or "" van voorst tot voorst "" : in other words , which parts are capitalized , and which are not . - what are the most frequent morphemes used in proper names , or in other words if there is ( used to be ) a preferred way for creating new proper names from a restricted list of morphemes . - what are the compounding rules for proper names . if there is enough interest , i ' ll post a summary . many thanks in advance , francois .",Safe Email
"cheap oem software shipping worldwide . fist knives drop , real , got , how . front scale , second letter than , voice . wrong camp us farm first , all . my each able , night against ease . same north are . show , wear idea . grand in die , hair . reach produce long . interest north , jump . wash number point to better . class between line lead . plant from , watch .",Phishing Email
"3 . 429 how did we end up linguists ? i ' ll put myself in the foot-in - the-humanities & foot-in - the-sciences camp . i remember , from my senior year of high school , doing the dishes with my father ( a sci-fi fan and long-time reader of ' scientific american ' ) and having a discussion about what i would study in college . i told him i liked english but mostly grammar , not lit-crit , and i tested well in math . he said , "" sounds like linguistics to me . "" and , right he was ! and the half&half story still holds : now here i am , remaking myself ( again ) in private industry , from a humanities specialist ( that 's how i got hired into ibm ) to a multimedia researcher in a computer science group and now to a usability engineer . when i pinch myself , it 's still me . nancy frishberg ( nancyf @ watson . ibm . com )",Safe Email
"bill , just wanted to confirm our meeting in pdx tomorrow @ 1 p . m . the following is just a brief checklist of hafslund ' s current / potential needs / wants on mw ' s ranging in size from 10 to 150 mw : * realtime dispatchability of our firm power contracts . * day ahead parking / lending services at major hubs ( pv , mid c , cali ) * ancillary services bidding from our cogen / qf contracts . * optionality of services . . . i . e . some days hafslund may not need enron ' s services . looking for enron ' s price on the bundled services or individual service . would it be a fixed price per mw ? percentage of power sales per mw ? sliding scale based on mw volume and # of services provided ? etc . . . . let me know if you have questions or concerns or if thursday ' s meeting no longer works for you . regards , scott mckinney hafslund energy trading ( 206 ) 436 - 0640",Safe Email
"let ' s appreciate it . . . . dear we are proud to introduce to you this amazing painting form emile louisius . let us appreciate it together . creoleart . com info @ creoleart . com if you do not see the graphics below , click here to view in a new window . to ensure delivery , please add contact @ creoleart . com to your contact list . emile louisius he is born on june 22 , 1964 to jeremie . self - educated , he has taught one self the painting . he has his first one man show with henri r . bresil to jamaica in 1985 . and after that he continued to show off in several towns in the world , such as japan . pal 6200600 16 x 20 price $ 600 . 00 usd related item edras florestal 30 x 40 $ 2600 . 00 usd the gallery exhibitions of all artists works . in that field is available informations regarding the items , the sizes , and the prices next offer see here the next offers from creoleart . com . if you want to see all previews creoleart . com offers click here contact us info @ creoleart . com contact @ creoleart . com 011 ( 509 ) 5279421 p . o . box 16102 the international code is 011 and haiti ' s country code is ( 509 ) - copyright 2004 creole art online inc , all rights reserved - contact @ creoleart . com about this mailing : you are receiving this e - mail because you subscribed to creoleart . com best offers . creoleart . com respects your privacy . if you do not wish to receive this creoleart . com best offers e - mail , please either click the unsubscribe link below and type remove my link to your mailing list please . so you will never receive any emails from us . but if you will , just email to contact @ creoleart . com and type add me in your mailing list please . prices and item availability subject to change without notice . www . creoleart . com",Phishing Email
"Gary Lawrence Murphy writes:
> This is for the whitelist fans: Can someone please tell us why the
> following extremely frequent spam header pattern would _not_ pass a
> whitelist test?  The letter itself is most certainly spam/viral and
> was most certainly not sent by me, but I see no way you might tell
> that it was not, nor can I see how I might charge the sender with
> fraud for having 'impersonated' my account.  If you crypto-sign your outgoing mail, you don't have to set 
your mailwall whitelist to accept unsigned mail spoofed as being 
from you. Similarly, if you include some weaker token or checksum that
spammers can't easily guess. If you can track the actual sender, then the proof that they've
committed identity fraud is your credible testimony that you
are the rightful user of the declared originating address, and
that you did not send the message. I'm not sure what level of
damages you could claim, though.- Gordon
http://xent.com/mailman/listinfo/fork
",Safe Email
"f / r / e / e cable tv f / r / e / e cable tv this is the newest and only item that can descramble digital cable . this is a "" true "" universal product . it will work on 99 % of all digital cable systems in use today . this will work on the following receivers : http : / / www . click 4 point . info pay - per - view channels adult channels movie channels special order sport channels special events easy installation - installs in seconds ! ! ! more info http : / / www . click 4 point . info remove yourself from the list http : / / www . click 4 point . info / r /",Phishing Email
start date : 12 / 17 / 01 ; hourahead hour : 8 ; start date : 12 / 17 / 01 ; hourahead hour : 8 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121708 . txt,Safe Email
"teach english in germany ? the university of regensburg , germany , announces an unanticipated vacany for a position of lektor , to teach english for a period of up to five years . an informal job description follows . applications should reach me by august 21 ; the job should be taken up at the beginning of our winter term , nov . 1 . candidates who reacted to a similar announcement earlier this year should state there continuing interest but need not submit full applications . do n't hesitate to ask me if there are any further questions . edgar schneider edgar . schneider @ sprachlit . uni-regensburg . de lektors in the english department ( institut fuer anglistik und amerikanistik ) of the university of regensburg an informal job description i . job description in their capacities as native speakers of english and citizens of the english - speaking countries , lektors in the english department of the university of regensburg teach courses in two specific areas : practical language instruction ( i . e . english as a foreign language ) and landeskunde ( i . e . introductory courses in british / american / canadian culture , history , geography etc . ) . practical language courses are taught at various levels ( introductory , intermediate , advanced ) and include : translation ( german into english ; english into german is taught by german instructors ) ; composition ( essay - writing and discussion at all levels ) ; english grammar ( with a comparative view of english a nd german grammar ) ; vocabulary ; phonetics ( mostly language lab instruction ) ; general language courses which combine many aspects of the course s mentioned above . also , lektors are responsible for devi sing and administering tests in these areas . landeskunde courses are designed to give the students a general outline of british / american / canadian culture , history , geography , economics etc . there are survey courses for beginners and courses on special topics for advanced students ( e . g . ethnic problems , educational systems , recent history , political institutions , etc . ) . ii . required qualifications prospective applicants for the position of lektor must be native speakers of english and fluent in german , and they must have lived in an english - speaking country for two years prior to employment . c andidates must have at least a master 's degree in english , linguistics , german , or possibly some related field ; a ph . d . or abd status woul d be a plus . also , they should have some formal training in t eaching english as a foreign language ( tesol ) ; for applicants from great britain , the tefl exam is required . some teaching experience , for example as graduate assistants , preferably in german or engl ish as a foreign language , or , a previous stay of a few months or more in a german - speaking country would be helpful . as this is a non-tenure position , candidates should make clear that in the long r un they seek a professional career in their home country , for which a temporary stay in germany would be beneficial , however . iii . working conditions lektors are given a two-year contract which may be renewed for another three-year period ( but the employment period cannot be extended beyond those five years ) . the teaching load is 16 hours per week ( 4 to 8 different courses ) during the semester ( the winter semester lasts from november through february , the summer semester from may through july ) , and probably about one course per semester break ( fall and spring ) , depending on other activities . further duties include participation in the planning , administering , and correction of various exams , some student tutoring , some participation in t he administrative business of the institute , and occasional service functions as native speakers for other department members . thus , during the months of march and april and august through october , l ektors must be present at the university , unless they are on vacation ( roughly 5 to 6 weeks per year , depending on age and legal regulations ) or special leave of absence . job duties do not include re search work , although the job should leave some spare time for such activities . the salary is calculated according to the bat iia scale of the german civil service . there are fringe benefits . salary and fringe benefits depend on age and family status . for those lektors employed during the whole calendar year there is a thirteenth monthly salary ( otherwise , the appropriate fractions are paid for each month of employment ) . altogether , the average salary of a lektor currently amounts to roughly between 48 , 000 and 55 , 000 dm net per annum . the salary is paid in monthly instalments . please send applications or requests for further information to : prof . dr . edgar w . schneider , universit , t regensburg , institut fuer anglistik und amerikanistik , d-93040 regensburg , phone no . [ 011-49 - ] ( 0941 ) 943 3470 , fax no . [ 011-49 - ] ( 0941 ) 943 4992 , e-mail : edga r . schneider @ sprachlit . uni-regensburg - de . edgar . schneider @ sprachlit . uni-regensburg . de university of regensburg , 93040 regensburg , germany phone ( int . line ) - 49-941 - 9433470 fax ( int . line ) - 49-941 - 9434992",Safe Email
"mailv07a.gifYou are receiving this mailing because you are a
member of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COM
To unsubscribe 
Click Here
(http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)
or reply to this email with REMOVE in the subject line - you must
also include the body of this message to be unsubscribed. Any correspondence about
the products/services should be directed to
the company in the ad.
%EM%JM@NETNOTEINC.COM%/EM%
  
",Phishing Email
adults onlyhottest phone sex everall lines unsencored live 1-on - 1 011-678 - 72304 live group action 1-767 - 445-2357 hot sex stories 1-664 - 410-4710 dating program with personal voice mail 1-268 - 404-6621,Phishing Email
weekend noms - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 09 / 08 / 2000 09 : 46 am - - - - - - - - - - - - - - - - - - - - - - - - - - - royal _ b _ edmondson @ reliantenergy . com on 09 / 07 / 2000 02 : 50 : 28 pm to : ami _ chokshi @ enron . com cc : subject : weekend noms ( see attached file : hpl - sept . xls ) - hpl - sept . xls,Safe Email
"make money in the market yap international , inc . ( otc - ypil ) voip technoiogy requires no computer or high speed internet connection for its dial - up product . current price : $ . 17 watch this stock tuesday ! some of these littie voip stocks have been reaily moving lateiy . and when some of them move , they really go . . . gains of 100 % , 2 oo % or more are not unheard of . break news ! ! * yap internationa | inc . ( ypil ) announced today that it has entered into a 24 month consuiting agreement with securities trading services inc . ( sts ) of geneva , switzerland . under the terms of the agreement sts will assist yap international in accessing both equity and debt capita | for the purpose of advancing the company ? business pian relating to its proprietary voip technology . as a resuit of the agreement with sts , yap international is targeting a us do | | ar 50 o , ooo bridge financing by way of debt , equity or a combination thereof . funds for the bridge facility wiil primarily be applied to rights payments and the assembiy of the additional equipment to be tested by a number of internet service providers proprietary to securing commercia | contracts . a mammoth gain of astronomical proportions very quickiy . that ' s what can happen with these smail cap stocks when they take off . and it happens every day . wil | ypil join the ranks of stellar performers ? about the company : yap internationa | , inc . is a muiti - national internet communications company deveioping cost effective telecommunications through voice over internet protocol ( voip ) technoiogies . the company ' s voip technoiogy requires no computer or high speed internet connection for its dial - up product and works in conjunction with any standard push button phone to access voip sav - ings . the company pians on targeting the market of more than 1 . 1 bi | | ion teiephones worldwide , but specificaily , the internationa | cailing market as it pertains to foreign - born residents living in the united states and canada . the company ' s other products work with broadband , dsl , cabie , sateilite , and has wireless capabiiities . the company ' s administrative offices are located in vancouver , bc and sales offices in los angeles , ca . * yap international revealed a unique and patent pending technology marketed as the nomad , or the yap international persona | gateway . * yap international announced its first major contract invoiving the use of its technoiogy products . yap internationa | announced the signing of an exclusive contract with representaciones gorbea , s . a . as the company ? distributor for voip products and services in central and south america . representaciones gorbea , s . a . ( rgsa ) has a major presence in the region . rgsa entered into an exclusive contractua | agreement with the second largest carrier in the region for 2 oo , ooo voip units to be deployed throughout guatemala in 2 oo 5 . the contract represents in excess of us dollar 52 , oo 0 , ooo and yap international expects that its products wi | | comprise the largest share of the order . rgsa is also the exciusive representative for level 3 ( lvlt - nasdaq ) in centra | america . * yap international announced the appointment of dr . viadimir karpenkov , ms , ph . d . as the company ? chief information officer . dr . karpenkov earned his phd at ural state university and has compieted 2 separate master of science degrees in general programming / data base management and the physics of electromagnetic occurrences / optics of semi conductors respectiveiy . dr . karpenkov ? diverse background also inciudes direct involvement in the deveiopment of proprietary technologies and systems , many of which have been patented in the u . s . and europe . one such system was the first celiular phone network for the city of chelyabinsk , russia which was developed by dr , karpenkov in partnership with miliiken gmbh of germany and radio telephone inc . of russia . and please watch this one trade tuesday ! go ypil information within this pubiication contains future | ooking statements within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements thatexpress or involve discussions with respect to predictions , expectations , beiiefs , plans , projections , objectives , goais , assumptions or futureevents or performance are not statements of historical fact and may be future | ooking statements . future looking statements are based on expectations , estimates and projections at the time the statements are made that involve a number of risks and uncertainties which could cause actua | resuits or events to differ materialiy from those presently anticipated . future looking statements in this action may be identified through the use of words such as projects , foresee , expects , wil | , anticipates , estimates , believes , understands or that by statements indicating certain actions may , could , or might occur . these future - | ooking statements are based on information currentiy availabie and are subject to a number of risks , uncertainties and other factors that could cause ypil ? actua | resuits , performance , prospects or opportunities to differ materially from those expressed in , or implied by , these future - looking statements . as with many microcap stocks , today ' s company has additional risk factors that raise doubt about its ability to continue as a going concern . these risks , uncertainties and other factors include , without | imitation , the company ' s growth expectations and ongoing funding requirements , and specificaliy , the company ' s growth prospects with scaiabie customers . other risks inciude the company ' s | imited operating history , the company ' s history of operating | osses , consumers ' acceptance , the company ' s use of | icensed technoiogies , risk of increased competition , the potentia | need for additiona | financing , the conditions and terms of any financing that is consummated , the limited trading market for the company ' s securities , the possible voiatiiity of the company ' s stock price , the concentration of ownership , and the potentia | fluctuation in the company ' s operating results . the publisher of this report does not represent that the information contained in this message states a | | material facts or does not omit a material fact necessary to make the statements therein not misleading . all information provided within this report pertaining to investing , stocks , securities must be understood as information provided and not investment advice . the publisher of this newsletter advises ail readers and subscribers to seek advice from a registered professiona | securities representative before deciding to trade in stocks featured within this report . none of the materia | within this report shail be construed as any kind of investment advice or solicitation . many of these companies are on the verge of bankruptcy . you can | ose al | your money by investing in this stock . the pubiisher of this report is not a registered investment expert . subscribers shouid not view information herein as legal , tax , accounting or investment advice . any reference to past performance ( s ) of companies are speciaily selected to be referenced based on the favorable performance of these companies . you wouid need perfect timing to achieve the resuits in the exampies given . there can be no assurance of that happening . remember , as aiways , past performance is not indicative of future resuits and a thorough due diiigence effort , inciuding a review of a company ' s filings at sec gov or edgar - oniine com when available , should be compieted prior to investing . al | factua | information in this report was gathered from pubiic sources , including but not limited to company websites and company press releases . the publisher discioses the receipt of fifteen thousand doliars from a third party , not an officer , director , or affiliate shareholder ofthe company for the preparation of this oniine report . be aware of aninherent conflict of interest resuiting from such compensation due to the fact that this is a paid publication . the pubiisher of this report believes this information to be reiiabie but can make no assurance as to its accuracy or compieteness . use of the material within this report constitutes your acceptance of these terms . if you wish to stop future mailings , or if you feel you have been wrongfuliy piaced in our membership , please go here ( - stockl 3 @ yahoo . com - )",Phishing Email
"have you made p a y m e n t s to a d e b t collector say good riddance to your card balances . cancel debts and never make another payment ? discharge debts quickly , painlessly , legally . for the rest of the story about canceling debt , go to our elimination pages po box in link above and you can say no thank you for the future near the outskirts of the city appeared a high tower , upon the flat roof of which a man was engaged in adjusting a telescope . upon seeing rob , who was passing at no great distance from this tower , the man cried out : approchez ! - - venez ici ! then he waved his hands frantically in the air , and fairly danced with excitement so the boy laughed and dropped down to the roof where , standing beside the frenchman , whose eyes were actually protruding from their sockets , he asked , coolly : well , what do you want ? the other was for a moment speechless",Phishing Email
