Email Text,Email Type
"re : larence snowden slight interest ; could see as a fit in risk or strucuturing . egm has no immediate openings in either but i am always open to the possibility of going long people in those areas . he was supposed to get back to me if he had interest in egm - have not heard from him yet . - - - - - original message - - - - - from : beck , sally sent : tuesday , march 06 , 2001 2 : 07 pm to : brent a price / hou / ect @ enron ; beth apollo / hou / ect @ enron ; brenda f herod / hou / ect @ enronxgate subject : larence snowden any feedback or interest ? please let me know . - - sally - - - - - - - - - - - - - - - - - - - - - - forwarded by sally beck / hou / ect on 03 / 06 / 2001 02 : 08 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - larence snowden @ enron communications 03 / 05 / 2001 08 : 19 am to : sally beck / hou / ect @ ect cc : subject : thanks just a word of thanks for setting up the interviews last week . i was thoroughly impressed with the groups and saw several areas which i would like to explore further . i will be following up with beth apollo , brenda herod and brent price to explore opportunities in their areas . again , thanks for your kind gesture and even more so , thanks for meeting me at the suggestion of liz taylor . regards , larence b . snowden enron broadband services - structuring ( 713 ) 853 - 5132",Safe Email
"installation of new programs phillip , how can i install new programs on my laptop , without the administrator ' s privileges ? one example : when i travel i use aol to get access to my mail and to communicate with the office . windows 2000 does not allow me to install it . also , i have my private statistical software i often use when i work at night during business trips . i would like to load it as well . vince",Safe Email
"Hello, zzzz@neilgarner.comAs seen on NBC, CBS, and CNN, and even Oprah!  The health
discovery that actually reverses aging while burning fat,
without dieting or exercise!  This proven discovery has even
been reported on by the New England Journal of Medicine.
Forget aging and dieting forever!  And it's Guaranteed!* Reduce body fat and build lean muscle WITHOUT EXERCISE!
* Enhace sexual performance
* Remove wrinkles and cellulite
* Lower blood pressure and improve cholesterol profile
* Improve sleep, vision and memory
* Restore hair color and growth
* Strengthen the immune system
* Increase energy and cardiac output
* Turn back your body's biological time clock 10-20 years
in 6 months of usage !!!
FOR FREE INFORMATION AND GET FREE 
1 MONTH SUPPLY OF HGH CLICK HERE
You are receiving this email as a subscriber
to the Opt-In America Mailing List. 
To remove yourself from all related maillists,
just  
Click Here
",Phishing Email
"
untitled
ATTENTION: This is a MUST for ALL Computer Users!!!*NEW-Special Package Deal!*Norton SystemWorks 2002 Software Suite -Professional Edition-Includes Six - Yes 6! - Feature-Packed Utilities
ALL For 1 Special LOW Price!6 Feature-Packed Utilities...1 Great Price!
A $300+ Combined Retail Value!FREE Shipping!Click Here Now!
",Phishing Email
"This is the worst job market we've seen in over 30 years.  The recent corporate scandals have further deepened the lack 
confidence in our economy and the plunging stock market that
 is in the headlines this week will lead to additional layoffs creating 
an EVEN MORE DIFFICULT JOB MARKET.Finding a job in today's market is a whole new ballgame.  Blasting your resume to thousands of recruiters, posting your
resume to job boards and responding to job postings and
advertisements works for only 5% of the job seekers using
these techniques.Job searching based upon the tried and true process and 
techniques used by recruiting professionals works for 85%.  It's a no-brainer.  Invest $19.95 + shipping/handling
(fully tax-deductible) in the Get Hired Now Program.Our CD program will teach you EVERYTHING you need to know
to quickly succeed in ANY job market.Get Hired Now teaches a full job search process - proactive techniques 
and insider tips used by senior staffing professionals who have spent 
over 20 years getting people hired.Call us toll free at 800-500-0406.Mention this email and get a FREE JOB SEARCH WORKBOOK** We accept Visa, MasterCard and American Express!
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",Phishing Email
"italian rolex at throw away prices . genuine replicas watches thank you for expressing interest in genuine replicas watches . we would like to take this opportunity to offer you our fine selection of italian crafted rolex timepieces . you can view our large selection of rolex ( including breitling , tag heuer , cartier etc ) : view catalog as we are the direct manufacturers , you are assured of wholesaler prices and highest quality each and every time you purchase from us . you may also be interested to know that we have the following brands available in our wide selection as well : rolex carrier bvlgari frank muller harry winston chopard patek philippe vacheron constantin breguet a . lange & sohne glashute original audemars piguet roger dubuis blancpain jaeger - lecoultre iwc zenith officine panerai alain silberstein chronoswiss breitling omega tag heuer ikepod eberhard tudor sinn more info . . . if you see anything that might interest you , or if you have any questions , please don ' t hesitate to visit our swiss watch website . i certainly look forward to hearing from you . best regards , julius s . sales manager genuine replicas",Phishing Email
"mg memo i am sending you an updated version of the mg var memo , following the discussion grant and i had with bjorn thursday evening . please , let me know if you think more changes are required . vince",Safe Email
"URL: http://boingboing.net/#85518715
Date: Not suppliedNYT op-ed piece about this newfangled OS called Linux and how it is developed 
using something called the ""open source"" method. This is the paper to go to for 
breaking news, folks. Link[1] Discuss[2] _(Thanks, Dave!)_[1] http://www.nytimes.com/2002/09/18/opinion/18WED2.html
[2] http://www.quicktopic.com/16/H/VgggkvaadJKnu
",Safe Email
"how 's it going ? hello friend , my name is carl simmons . in october 1988 , i received this bulletin in the mail . naturally i was skeptical , but i decided to try it because i was heavily in debt at the time . i had everything to gain and nothing to lose . even if this program worked only a fraction of what the example showed , i would be a success ! well , i m adding this note here to tell you it does work ! i will never forget how it happened . i followed the instructions exactly . the total cost was about $ 46 . 00 including postage . i dropped the envelopes off a the post office on my way to work one day in late october hoping to earn a few dollars to buy christmas presents . the recipe i ordered from the person in the # 1 position came in about a week . i did not think much about it after that until a few weeks later when my boss told me my wife had called and i was needed at home immediately due to some emergency . i raced home in a panic , threw the apartment door open , and what a sight i saw ! my wife was standing over a pile of envelopes that the mailman had dumped on the living room floor from two big canvas bags . we spend the rest of the day and most of the night opening and counting 3 , 245 envelopes , each containing $ 2 . 00 and a self-addressed stamped envelope . the next day we received 4 , 274 more . by the time the orders stopped coming in , about two weeks later , i had received $ 92 , 428 . 00 in cash ! ( i wonder what the printer though when i had him print 46 , 000 copies of the recipes in one week ! ) needless to say , i immediately quit my job , paid off al my debts in full and started another mailing . to date my revenues are approaching $ 1 , 000 , 000 . 00 in cold hard cash . believe me , you can do the same thing . this is you lucky break that you have been hoping for all your life . you can make your dreams come true . . . do not pass it up ! the most difficult part was finding a good company to provide responsive names . after trying many name sources , i ran across two companies that provided the best names for this program . their addresses and prices are below : mjg advertising 200 names $ 24 . 00 p . o . box 3009 500 names $ 35 . 00 maple glen , pa 19002 1000 names $ 50 . 00 ( 215 ) 643-1328 2000 names $ 75 . 00 ( 800 ) 880-8143 marnico lists 200 names $ 20 . 00 p . o . box 2046 500 names $ 35 . 00 abington , ma 02351 1000 names $ 60 . 00 request # 3001 2000 names $ 95 . 00 making your fortune is as easy as following these six steps : 1 . send a self addressed stamped envelope and $ 2 . 00 cash wrapped in a sheet of paper specifying which recipe you are ordering by number , to addresses # 1 through # 5 at the end of this bulletin . 2 . order at least 200 names and addresses on labels from the companies mentioned earlier . 3 . while waiting for your labels to arrive , remove the name at the # 1 spot and move each of the names up one position . place your name and address in spot # 5 . move only the names and addresses - not the recipes . this can best be done by retyping the set and pasting the new over the original . 4 . have a local printshop print at least 200 copies of this bulletin . 5 . fold the printed bulletins and place in envelopes , seal and stamp them . 6 . when the labels arrive , place one on each envelope and mail them . now here s the best part - the money you can make ! here is what happens when only 10 % of the people respond to your mailing . you send out at least 200 with your name in position # 5 . 20 people send out at least 200 with your name in position # 4 . 400 people send out at least 200 with your name in position # 3 . 8000 people send out at least 200 with your name in position # 2 . 160000 people send out at least 200 with your name in position # 1 . 168420 x $ 2 . 00 each = $ 336840 in about 60 to 90 days ! ! ! of course you are not limited to mailing only 200 bulletins , or to just one mailing . send out more than 250 or do repeat mailings and you will drastically increase your earnings . when you receive 1 , 000 requests for recipe # 3 , sit back and relax knowing that you re soon going to be a very rich person . yes , this is a perfectly legal mail order marketing plan . if you are in doubt , then refer to title 18 , section 1302 and 1341 of the u . s . postal and lottery laws . a product or service must be exchanged for the money received ; in this case , the product is the recipes . this plan also takes honest work , but the rewards are tremendous . keep a careful account of all money you received and money you spend for income tax purposes . there you have it ! the secret to making thousands for yourself . read this bulletin carefully and then reread it again . think about it , do the math and consider the wealth potential this holds for you . then send $ 2 . 00 cash and a self-addressed stamped envelope today to the addresses in positions # 1 below . go for it , order those recipes today . 1 . chocolate cream pie 2 . pineapple bavarian pudding henry w . frye , sr . harold lookwood 24684 atwood ave . 123 skokorat st . moreno valley , ca 92553 seymour , ct . 06483 3 . chocolate walnut cookies 4 . cheese garlic biscuits vincent myers , jr . dlh enterprises inc . 848 n . rainbow , # 351 p . o . box 5854 las vegas , nv 89107 san jose , ca 95150 5 . magic cookies bar acw enterprises p . o . box 3004-332 corvallis , or 97333 i tried a similar program in which the cost was $ 5 . 00 . in that one , the response was only about 3 % . the first time i sent out this recipe program a got my first responses in just one week . i sent out 250 letters instead of just 100 so my percentage of gains was higher . i am trying again with 500 letters to see if i can surpass the $ 141 , 236 . 00 of the last time . good luck to all of you . it really works ! ! ! sally freisch , st louis , il",Phishing Email
cialis ( super viagra ) at $ 2 . 00 per dose ready to boost your sex life ? positive ? time to do it right now . order cialis at incredibly low prices $ 2 . 00 per dose . unbelivable no more,Phishing Email
