Email Text,Email Type
"usb - adsl mega speed external modem @ $ 19 . 25 usb - adsl mega speed external modem $ 19 . 25 this adsl mega speed modem provides high speed "" always on "" internet connection using a regular phone line ! this external modem features a usb interface and is compliant with adsl standards . it delivers a maximum downstream rate of up to 8 mbps and 1 mbps maximum upstream rate . other features include supports for ndiswan and ndislan device drivers , bus powered and is plug and play . simply connect the modem to your computer ' s available usb port , and then plug into any phone jack with adsl service ! get your adsl mega speed modem today ! visit : http : / / www . computron - me . com for deals ! your one stop / office # td 01 , jebel ali duty free zonedubai , uae . www . computron - me . com for latest clearance sale listing contact our sales department . for further details please send your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony - - - - - - - and lots more ! ! ! if you have any complaints / suggestions contact customerservice @ computron - me . com tel + 971 4 8834464 all prices in u . s . dollars , ex - works , fax + 971 4 8834454 jebel ali duty free zone www . computron - me . com prices and availability subject to change usa - canada u . a . e . without notice . to receive our special offers in plain text format reply to this mail with the request * for export only * this email can not be considered spam as long as we include : contact information remove instructions . this message is intended for dealer and resellers only . if you have somehow gotten on this list in error , or for any other reason would like to be removed , please reply with "" remove "" in the subject line of your message . this message is being sent to you in compliance with the federal legislation for commercial e - mail ( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii passed by the 105 th u . s . congress . all logos and trademarks are the property of their respective owners products may not be exactly as shown above - - to unsubscribe from : computron 3 , just follow this link : click the link , or copy and paste the address into your browser . please give it atleast 48 hours for unsubscription to be effective .",Phishing Email
empty,Safe Email
"network cable tester and free ! rj - 45 crimping and strip tool kit @ $ 22 . 00 network cable tester and free ! rj - 45 crimping and strip tool kit $ 22 . 00 installing a network requires the proper tool ! make and test a wide variety of network cables with this kit . this kit comes with rj - 45 crimping tool and 9 v battery - operated network rj - 45 cable continuity tester . this tester also tests bnc network cables . this comes packaged in a plain box . visit : http : / / www . computron - me . com for deals ! your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com for latest clearance sale listing contact our sales department . only limited quantities available on selected specials ! ! ! ! for further details please send your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony - - - - - - - and lots more ! ! ! if you have any complaints / suggestions contact : customerservice @ computron - me . com tel + 971 4 8834464 all prices in u . s . dollars , ex - works , fax + 971 4 8834454 jebel ali duty free zone www . computron - me . com prices and availability subject to change usa - canada u . a . e . without notice . to receive our special offers in plain text format reply to this mail with the request * for export only * this email can not be considered spam as long as we include : contact information remove instructions . this message is intended for dealer and resellers only . if you have somehow gotten on this list in error , or for any other reason would like to be removed , please reply with "" remove "" in the subject line of your message . this message is being sent to you in compliance with the federal legislation for commercial e - mail ( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii passed by the 105 th u . s . congress . all logos and trademarks are the property of their respective owners products may not be exactly as shown above - - to unsubscribe from : computron 7 , just follow this link : click the link , or copy and paste the address into your browser .",Phishing Email
"houston gbn steering committee - june 4 th this is just a reminder that we have a meeting of the steering committee of the houston chapter of the gbn this sunday at 4 : 30 at guadalajara . attached is a proposed agenda . please let myself or glenn know if you will there . thanks , chris - gbn agenda 6 - 4 - 00 . doc",Safe Email
"Oates, Isaac wrote:
 > First, 1,000 people will have seen the piece of spam that could've
 > been avoided.  But the other 99,000 will never see that spam.  Evenly
 > distributed, it means that an average user will only see 1% of spam.
 > That's not realistic, because not everyone will get the same spam,
 > but the basic threshold can be adjusted.  At the very least, 30
 > people need to ""vote"" on a given piece of mail to make a realistic
 > decision.  Since there's no ""no"" vote mechanism (except
 > revocation--and that's after the fact), only a ""yes"" vote mechanism
 > exists and so if you received 30 ""yes"" votes then you could safely
 > say that you got a reasonable sample.I'm not sure that I follow your reasoning here. Razor isn't your mail 
server. It doesn't keep in your mail. You don't request your mail there. 
Nor do most people check for spam only when they are going to read their 
mail. My setup check a mail against Razor when my server receives it, 
not when I'm going to read it. If you wait to get 1000 reply for a mail, 
it means you have to wait for 1000 people to read it (at least, some 
people may not vote because they don't want to vote that day or because 
they don't think it's spam). Knowing that about half the planet would be 
sleeping (night time) and thus not reading their mail, it would mean 
that at least 2000 people already received the mail in their inbox. 
Knowing that, among the people who are not sleeping, not all of them are 
constantly reading their mail. I would say that less than 1 people over 
10 read their mail as soon as it arrives. That means that 20,000 people 
already recieved the mail and checked it against the Razor database 
before you would get your 1000 votes.Also, with your system, 99% is the best you could get. If you wait for 
only one vote, maybe only 20 guy would read the mail (1 to vote, 10 
sleeping, and 9 not reading their mail soon enough). Wich gives a value 
99.98%. That's far better than your 99% don't you think.
In RealLife(tm), most likely one guy voting won't be enough but the 
thing is that it will stop the spam as early as possible.Also, if for some reason, this mail is one of those people don't agree 
on whether it is spam or not, it would take a while to revoke those 1000 
reports, which means that some people may lose this legitimate (to them) 
mail.You mentioned that with this system, people will re-report less often. 
First, I don't see how waiting *longer* before making a decision on the 
legitimacy of a mail will reduce re-reporting. The more you wait, the 
more people will get the mail in their inbox, the more people will see 
the mail (again, not everybody check their mail against Razor at read 
time, most do it a reception time using procmail/spamassassin). Second, 
re-reporting has its use, it increase the confidence that a mail is spam.So I don't see what you gain with your 1000 people.	Jehan-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users
",Safe Email
"e - mail and voicemail retention policy as a reminder , ena  , s policy regarding retention of electronic mail , including lotus notes mail , internet e - mail , cc : mail and voicemail is as follows : message location maximum retention inbox 30 days message log / sent mail 30 days trash rollover from inbox for 15 days bulletin boards 30 days folders / archives e - mails placed in folders or archives  ) one year voicemail 90 days e - mail and voicemail older than the maximum retention will be purged automatically by it , which is responsible for monitoring compliance with this policy . any exception to this policy requires approval by mark haedicke or richard sanders . mark frevert and mark haedicke",Safe Email
"minority languages in context * * * * * * * * * * * * * * * * * * * * minority languages in context diversity and standardisation congress to be held in chur ( switzerland ) , 21st - 23rd september 1998 provisional program themes addressed by the congress the aim of the congress is to stimulate the study and discussion of contextual dimensions within which minority languages are spoken , shared and taught . the congress will provide a forum for the exchange and discussion of descriptive and comparative reports from a variety of regional and national settings including those in switzerland . the contexts within which minority languages evolve can be described from differing points of view along a continuum between two opposing poles . at one end of the continuum lay attempts to achieve stability and homogeneity which are usually articulated through projects aiming at the planning and normalisation of minority languages in order to present these codes as having equal status to adjacent majority languages . at the other end of the continuum we find destabilisation and heterogeneity observable at points of contact and overlap between minority and majority languages and often leading to hybrid forms which challenge traditional notions of linguistic code . these two poles involve a variety of actors and agents of differing social and institutional status , all exercising varying degrees of influence on the language situation in question . the congress will address three thematic areas highlighting the full range of this continuum . thematic area one : standardisation of minority languages thematic area two : minority and majority languages : coexistence , relationships and overlap . thematic area three : minority languages at school * * * * * * * congress events * * * * * * * * * * * * keynote speakers florian coulmas ( tokyo ) for theme 1 ; bernard poche ( grenoble ) and ben rampton ( london ) for theme 2 ; mehandra verma ( york ) for theme 3 . * * * * sessions the thematic development of each day will be provided by speakers reporting on data and research from numerous and diverse linguistic situations around the world . titles of contributions e . agurtzane ( eusal herriko unibertsitatea ) , compensatory linguistic strategies in the gradual death process of a minority language : evidence from some dying dialects of basque m . auzanneau ( paris 5 ) , pluralit et dynamiques socio-culturelles et linguistiques saint - louis du sngal r . bernardi ( spell urtiyei ) , spell - standardisierungsprojekt der ladinischen idiome in den dolomiten d . bradley ( la trobe ) , standardisation of transnational minority languages in asia : lisu and lahu r . cathomas ( fribourg ) , spracherhaltung und immersion ? r . coray ( fribourg ) , "" sprachliche minderheiten "" - eine sozialhistorische analyse eines grundbegriffs der schweizerischen sprachenpolitik h . correia ( paris 5 ) , regards croiss sur une varit migrante : le portugais s . dal negro ( bergamo ) , il ruolo dell ' italiano in alcuni sviluppi della morfosintassi walser j . - f . de pietro , c . de goumons , d . jeannot , c . perregaux , a . - m . broi ( irdp neuchtel ) , des activits d ' veil au langage et d ' ouverture aux langues l ' cole : vers une prise en compte des langues minoritaires s . dingwall , h . murray ( zrich ) , the future of english in switzerland : a majority / minority problem ? a . duchne , f . rosenbaum ( neuchtel ) , la consultation logopdique comme espace de rencontre des langues minoritaires et majoritaires e . m . eckkrammer ( salzburg ) , the standardization of papiamentu : new trends , problems and perspectives l . elle ( bautzen ) , mehrsprachige kommunikation aus der sicht einer kleinsprachen sorbisch im alltag der lausitz r . franceschini ( basel ) , la creativit dei margini linguistici di una citt : quali competenze di lingue minoritarie presso gli ' indigeni ' ? g . fuchs ( bern ) , "" . . . un pas vers la remise en cause du statut linguistique de notre commune "" . reaktionen auf die einfhrung von projekten mit zweisprachingen unterricht ab kindergarten - und grundschulstufe j . fnfschilling , l . mondada , k . mller ( basel ) , les processus de majorisation / minorisation dans des interactions scientifiques plurilingues j . - j . furer ( roveredo ) effets de la langue d ' enseignement sur la diffusion et l ' ancrage du romanche dans son aire traditionnelle r . furness , j . suls ( barcelona ) , the occitan language on both sides of the franco - spanisch border : problems in aranese occitan language codification m . heller , n . labrie , c . quell , s . roy ( toronto ) , prise de parole : la mondialisation et la transformation des discours identitaires chez une minorit linguistique c . m . kieffer ( paris ) , die arabische minderheitssprache in baktrien ( nord - afghanistan ) c . leralu ( argizabal ) , attitudes envers le basque dans le pays basque franais m . maquillo larruy ( poitiers ) , les choix linguistiques de la minorit lusophone en andorre m . matthey ( neuchtel ) , le code-switching rig en norme ? : a propos de l ' europanto h . - p . meier - dallach ( zrich ) , kleinsprachen in der touristischen marketing landschaft j . mills ( luton ) , cornish lexicography in the twentieth century : standardisation and divergence c . d . pusch ( freiburg ) , die standardisierung des aranesischen - zur komplexitt der sprachplanung in einer romanischen kleinsprache , dargestellt an der verschriftungspraxis c . riatsch ( bern ) , literarische reaktionen auf puristischen normdruck im bndnerromanischen s . m . shannon ( denver ) , changing status of irish as experienced through the all - irish schools movement : implications for minority / majority language bilingualism g . vermes , e . huet ( paris 8 ) , problmes de comptences mtalinguistiques en langue minorise et difficults d ' apprentissage de la lecture en langue dominante * * * * activities of the lia rumantscha and other projects from the graubnden region of switzerland the lia rumantscha will organise a visit to their institute where they will present their current theoretical and practical research projects addressing languages and education in graubnden . * * * * * activities of the swiss association of applied linguistics ( vals / asla ) during the congress the association will hold its annual general meeting . the vals / asla special interests groups ( sigs ) will organise parallel sessions focussing on their own topics : sig teaching languages for academic purposes : anton lachner ( anton . lachner @ aal . unibe . ch - http : / / www . aal . unibe . ch / vals ) ; sig fachsprachenforschung : jrg niederhauser ( juerg . niederhauser @ germ . unibe . ch ) ; sig lehrwerkautoren : francesca roncoroni ( francesca . roncoroni @ aal . unibe . ch ) . * * * * * a report from the federal commission on language learning and teaching in switzerland this commission was set up to investigate language learning and teaching in switzerland and make specific recommendations for the future to the cantonal education authorities . during the congress the commission will present its final report . ( see : http : / / www . romsem . unibas . ch / sprachenkonzept / ) * * * * * * activities of the fondazione lingue e culture this foundation will present its manifesto on languages and cultures in the multilingual and multicultural switzerland . * * * * * * * * * * * * * * * * * * * * * practical organisation * * * * dates / venue : 21st - 23rd september 1998 , regional assembly building in chur ( switzerland ) * * * * accommodation : participants are kindly requested to book their own hotel rooms . the enclosed brochure lists hotels and prices . further information can be obtained through chur turismus , grabenstrasse 5 , ch 7002 chur , tel . + 41 / 81 / 252 . 18 . 18 , fax . + 41 / 81 / 252 . 90 . 76 . * * * * * enrolment : students : 70 . - ; members of vals / asla : 110 . - ; non-members : 130 . - ; dinner on tuesday evening : 50 . - . please pay using the the enclosed payment slip ( within switzerland ) or by bank transfer to the post giro account of the vals / asla : post office account no . 45-311 - 4 . * * * * * definitive program the definitive program will be sent out to all those who have enroled by around mid june . it will contain summaries of the all contributions as well as a detailed description of all other congress events . * * * * * for more informations , contact : lorenza mondada , romanisches seminar , stapfelberg 7 / 9 , ch 4051 basel . fax : + 41 / 61 / 267 . 12 . 86 , email : mondada @ ubaclu . unibas . ch _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ enrolment form minority languages in context diversity and standardisation 21st - 23rd september 1998 , chur , switzerland name : office address : private address : tel . : fax : email : i enrol as : [ ] student ( 70 . - chfr . ) [ ] member of vals / asla ( 110 . - chfr ) [ ] non-member ( 130 . - chfr ) [ ] i will attend dinner on tuesday evening ( 50 . - chfr ) total payable to vals / asla : . . . . . . . . . . . post office account no . 45-311 - 4 .",Safe Email
revised buyback the marathon - ashland deal has been added . julie,Safe Email
"enron sells hpl and bammel american electric power buys houston pipe line american electric power thursday announced it has made a major move to expand its wholesale natural gas business in the southwest , agreeing to acquire the 2 . 4 bcf / d houston pipe line ( hpl ) along with the bammel storage field , one of the largest storage fields in north america , from enron . aep said since some details remain to be worked out , it was not disclosing the terms of the transaction at this time . aep will be acquiring the stock of hpl and it expects to complete the deal in the next couple months . hpl , one of the two original pipelines joined by enron chairman ken lay to form the company in the mid - 1980 s , has an extensive 4 , 400 mile transportation and gathering system through southern texas . the 118 bcf bammel field , located near the houston ship channel market area , has a 65 . 7 bcf working gas capacity and is known for its fast in and out capabilities . it has a 1 . 4 bcf / d peak withdrawal rate and a 365 mmcf / d injection capacity . "" adding hpl to our natural gas asset portfolio will help us reach our goal of becoming a top - 10 gas trader and marketer , "" said paul addis , executive vice president for aep . the company currently is second in the u . s . in electricity volume . "" hpl will enhance aep ' s natural gas business with its multiple connections into the production areas of texas , its numerous interconnects with intrastate and interstate pipelines and its position in and around houston as a premier provider of natural gas . "" aep , headquartered in columbus , oh , has numerous power generation plants in the midwest and southwest , including a number of gas - fired plants in texas . in 1998 it bought the louisiana intrastate gas ( lig ) system . john olson , energy analyst with sanders , morris & mundy in houston , said "" for 55 years hpl has enjoyed a reputation as one of the strongest pipelines in the country . as a stand - alone operation it is first class . it ' s a very , very strong asset . "" he said hpl has been showing losses of $ 50 million a year or more in recent years , "" but those numbers are meaningless "" because enron has been using it at discounted transportation rates to underpin its marketing efforts . olson said the sale is a continuation of enron ' s move to sell most of its hard assets and become a soft asset player . "" they are emphasizing their trading . they are doing far better at trading . "" for one houston - based risk manager , the sale of hpl by enron was a question of rate of return . the competition among intrastates in texas is fiercely competitive and for gas delivered to the houston ship channel it can be a game of half - cents , with a shipper on one of the multiple intrastates undercutting another to try to shave a profit , he said . enron recognized this and wanted out , he speculated . - -",Safe Email
start date : 12 / 25 / 01 ; hourahead hour : 11 ; start date : 12 / 25 / 01 ; hourahead hour : 11 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001122511 . txt,Safe Email
